171,1024,45224.09375,22.642797568497432
260,1024,45733.0390625,22.390814627485703
114,1024,44881.84375,22.815461987343156
413,1024,46598.59765625,21.974910222704025
1342,1024,53135.46875,19.27149649921927
83,1024,44660.984375,22.928289967858554
165,1024,45166.05078125,22.671895866199975
350,1024,46206.875,22.16120436623338
112,1024,44843.00390625,22.83522312958343
744,1024,48526.34765625,21.101938420212278
127,1024,44930.78125,22.790611948239825
265,1024,45753.43359375,22.380833952096662
1663,1024,54781.671875,18.69238314479609
627,1024,47795.70703125,21.42451830099477
151,1024,45067.65625,22.721394569969455
235,1024,45543.23828125,22.484128020856556
1182,1024,51377.3515625,19.930961189276463
421,1024,46600.0625,21.97421945517777
383,1024,46445.1953125,22.04749044783124
1559,1024,56913.42578125,17.992239721007174
481,1024,46958.828125,21.806336335187243
423,1024,46624.3671875,21.96276457505539
837,1024,49190.91796875,20.81685079856665
414,1024,46603.21484375,21.972733070738563
275,1024,45812.18359375,22.352132547982297
513,1024,47179.109375,21.704521631826584
366,1024,46288.48828125,22.122130966519165
495,1024,47041.734375,21.767904895619616
287,1024,45827.484375,22.344669666367654
108,1024,44802.7578125,22.855735896559104
116,1024,44844.640625,22.834389700274247
1260,1024,51875.26953125,19.739656473170434
269,1024,45752.65234375,22.381216116312928
12,1024,44224.09765625,23.15479691546137
23,1024,44289.50390625,23.120602167221303
853,1024,49246.2421875,20.7934647297803
88,1024,44682.07421875,22.917467863886618
364,1024,46268.296875,22.13178502693698
735,1024,48486.234375,21.11939632350548
103,1024,44782.88671875,22.865877459642743
1632,1024,54553.84765625,18.770445055541096
571,1024,47462.79296875,21.574794401041935
28,1024,44319.875,23.10475830538782
458,1024,46807.296875,21.876930913883285
66,1024,44549.33984375,22.985750262327645
104,1024,44785.7265625,22.864427544141172
179,1024,45274.28515625,22.61769559620842
121,1024,44926.2421875,22.79291456708817
282,1024,45838.26953125,22.33941225250428
113,1024,44852.60546875,22.830334811061267
