171,512,23415.56640625,21.8657960741594
260,512,36741.828125,13.935071446584423
114,512,21824.68359375,23.45967572911907
413,512,22643.646484375,22.611199143799563
1342,512,25460.193359375,20.10982370687575
83,512,21718.03515625,23.57487665511293
165,512,21947.50390625,23.328393159743218
350,512,22380.578125,22.87697829521551
112,512,21815.474609375,23.46957878147527
744,512,23545.853515625,21.744805286427074
127,512,21853.18359375,23.429080609858225
265,512,22179.966796875,23.08389388897269
1663,512,26787.30078125,19.11353458794097
627,512,23140.005859375,22.126182815661085
151,512,21916.91015625,23.36095719468896
235,512,22110.44921875,23.156472079536773
1182,512,24876.427734375,20.581733256359108
421,512,22556.927734375,22.698126536964157
383,512,22451.904296875,22.804301730043605
1559,512,26114.65234375,19.605851659845534
481,512,22729.45703125,22.525835056071408
423,512,22549.982421875,22.705117477312335
837,512,23849.318359375,21.468118806789143
414,512,22522.39453125,22.732929186974143
275,512,22240.572265625,23.02099037223725
513,512,22802.099609375,22.45407259730999
366,512,22406.23046875,22.8507870038241
495,512,22767.01171875,22.488678194790815
287,512,22216.392578125,23.046045761008575
108,512,21800.390625,23.48581769965418
116,512,21821.064453125,23.4635666422165
1260,512,25114.328125,20.386768758123008
269,512,22182.384765625,23.081377652118917
12,512,21487.9375,23.827321724106838
23,512,21525.837890625,23.785369127163587
853,512,23903.7265625,21.419254385348516
88,512,21777.267578125,23.510754880667296
364,512,22414.529296875,22.842326654228795
735,512,23621.037109375,21.675593566414207
103,512,22316.86328125,22.942292272327
1632,512,27643.6328125,18.521444105149666
571,512,23265.21484375,22.00710388614977
28,512,36943.07421875,13.859160636397194
458,512,24040.896484375,21.297042742676684
66,512,21673.65234375,23.623152751531734
104,512,22806.181640625,22.450053589328895
179,512,21978.830078125,23.295143471243325
121,512,21833.947265625,23.4497222957978
282,512,22477.00390625,22.77883663389996
113,512,22008.84765625,23.26337153115801
