166,512,22234.736328125,23.027032677350203
250,512,17955.875,28.51434419096814
110,512,17769.208984375,28.81388813932106
406,512,18258.33203125,28.041991958722612
1288,512,19847.498046875,25.796702374817198
74,512,18226.01953125,28.091706975411398
156,512,17765.650390625,28.819659778410603
337,512,18185.099609375,28.154918642075934
110,512,17679.07421875,28.96079249766287
725,512,18463.19140625,27.73085046535791
126,512,17809.45703125,28.748770897484462
253,512,17685.625,28.95006537795526
1622,512,19756.712890625,25.915242218403417
585,512,19047.107421875,26.880722025643863
144,512,18038.34765625,28.383974505702586
230,512,18420.8515625,27.79458909718903
1149,512,19505.826171875,26.248567760654044
406,512,18066.53515625,28.339689684376303
379,512,18388.453125,27.843560114575975
1489,512,19231.548828125,26.622920731752522
440,512,18796.255859375,27.23946746791223
411,512,18485.552734375,27.697305423164607
810,512,19236.181640625,26.616508908332637
413,512,18794.876953125,27.241465920577383
262,512,17934.517578125,28.548300659310407
497,512,18436.560546875,27.770906547250977
366,512,18261.64453125,28.036905390631535
479,512,18270.1875,28.023795595967478
274,512,18160.37890625,28.19324435041343
105,512,17909.912109375,28.58752164015322
105,512,18233.369140625,28.080383611563832
1239,512,18605.3515625,27.518964007751464
264,512,18268.294921875,28.026698834761856
11,512,17710.654296875,28.90915216443139
23,512,16857.41015625,30.37239974909031
822,512,19011.2890625,26.931366848233676
86,512,17732.46875,28.87358817423547
350,512,18065.57421875,28.34119711891596
681,512,18654.423828125,27.44657271204834
105,512,18223.841796875,28.09506391170478
1554,512,18718.341796875,27.352850244751792
561,512,18727.283203125,27.339790531632644
28,512,17737.3046875,28.86571601607664
431,512,18528.546875,27.63303584755618
66,512,17472.599609375,29.30302367400923
103,512,18074.857421875,28.326641148513556
168,512,17657.751953125,28.995763524098447
114,512,17998.09375,28.447457109173023
280,512,18038.8125,28.383243076560614
113,512,17711.19921875,28.908262714247495
