166,1024,44458.9453125,23.03248520184967
250,1024,44583.40234375,22.968188746670457
110,1024,44359.078125,23.084339063910605
406,1024,44846.78515625,22.83329778115192
1288,1024,47006.046875,21.784431324826226
74,1024,44294.9140625,23.117778229688827
156,1024,44435.15625,23.044816006470104
337,1024,44724.04296875,22.895962261629585
110,1024,44356.46484375,23.08569908821951
725,1024,45542.07421875,22.484702718665627
126,1024,44386.65234375,23.06999843262988
253,1024,44584.32421875,22.967713830892954
1622,1024,47971.12109375,21.346176129567535
585,1024,45213.23046875,22.64823790257052
144,1024,44418.96484375,23.053216201729715
230,1024,44551.48828125,22.984641804457112
1149,1024,46636.3125,21.95713908555699
406,1024,44858.1328125,22.827521695567675
379,1024,44795.61328125,22.859381198127572
1489,1024,47565.04296875,21.528415325363273
440,1024,44912.69921875,22.79978753921127
411,1024,44868.10546875,22.82244791265371
810,1024,45756.8828125,22.3791468530776
413,1024,44862.22265625,22.82544063512513
262,1024,44582.0234375,22.968899144641927
497,1024,45023.6953125,22.74357963940168
366,1024,44775.84375,22.869474123533408
479,1024,44997.1953125,22.75697391556175
274,1024,44605.91796875,22.956595147697524
105,1024,44346.92578125,23.09066484227301
105,1024,44346.74609375,23.09075840277529
1239,1024,46870.44140625,21.8474579986237
264,1024,44592.5859375,22.963458576616667
11,1024,44197.390625,23.168788598591618
23,1024,44210.76953125,23.161777341970815
822,1024,45791.4921875,22.36223261314747
86,1024,44310.8828125,23.109447047873577
350,1024,44740.0703125,22.88776018561381
681,1024,45444.609375,22.53292555669591
105,1024,44349.57421875,23.089285929763804
1554,1024,47746.93359375,21.4464034216857
561,1024,45156.125,22.676879382365073
28,1024,44209.95703125,23.16220301404458
431,1024,44885.8515625,22.81342481771034
66,1024,44274.234375,23.128576122328486
103,1024,44332.30078125,23.098282334876984
168,1024,44438.54296875,23.04305973128092
114,1024,44348.8125,23.089682502772764
280,1024,44602.90625,22.95814524417902
113,1024,44355.50390625,23.086199227142842
